feature,importance_rf
FCFP6_1024_251_1.0,0.0024235341806231945
FCFP6_1024_56_1.0,0.0024066604868067335
FCFP6_1024_992_1.0,0.002391147577823433
FCFP6_1024_513_1.0,0.002362539779442939
FCFP6_1024_7_1.0,0.0022866419811675247
FCFP6_1024_631_1.0,0.0022767253345851403
FCFP6_1024_810_1.0,0.0022760038433905154
FCFP6_1024_816_1.0,0.0022715874165216803
FCFP6_1024_170_1.0,0.002268325130294996
FCFP6_1024_447_1.0,0.002267386266357905
FCFP6_1024_330_1.0,0.002258833539505232
FCFP6_1024_803_1.0,0.0022462699027541505
FCFP6_1024_194_1.0,0.0021906864602670006
FCFP6_1024_52_1.0,0.002156980699489399
FCFP6_1024_735_1.0,0.0021237260085712694
FCFP6_1024_875_1.0,0.0021064253512779727
FCFP6_1024_902_1.0,0.0020958425705269886
FCFP6_1024_365_1.0,0.0020951962166193593
FCFP6_1024_258_1.0,0.002076047085789897
FCFP6_1024_964_1.0,0.002057126832723643
FCFP6_1024_684_1.0,0.0020518753181868765
FCFP6_1024_120_1.0,0.002050703050589799
FCFP6_1024_8_1.0,0.0020449854732013883
FCFP6_1024_825_1.0,0.0020395020283781066
FCFP6_1024_637_1.0,0.0020226302651818974
FCFP6_1024_804_1.0,0.0020094024633761855
FCFP6_1024_19_1.0,0.001986156725590173
FCFP6_1024_594_1.0,0.001976812710468207
FCFP6_1024_932_1.0,0.0019542823003773383
FCFP6_1024_1019_1.0,0.0019184223291031656
FCFP6_1024_573_1.0,0.0019088945405375869
FCFP6_1024_166_1.0,0.0018915785188111658
FCFP6_1024_400_1.0,0.0018754779007913926
FCFP6_1024_1007_1.0,0.0018688447997248412
FCFP6_1024_138_1.0,0.0018509358665823815
FCFP6_1024_259_1.0,0.0018430380863392166
FCFP6_1024_667_1.0,0.0018059705189611452
FCFP6_1024_724_1.0,0.001802842163539324
FCFP6_1024_697_1.0,0.0017945046267158489
FCFP6_1024_190_1.0,0.0017842897813391725
FCFP6_1024_599_1.0,0.001779996160509647
FCFP6_1024_363_1.0,0.0017693140501034788
FCFP6_1024_626_1.0,0.0017641283205860256
FCFP6_1024_666_1.0,0.0017549499991962253
FCFP6_1024_207_1.0,0.0017352287956914796
FCFP6_1024_900_1.0,0.0017338031029610207
FCFP6_1024_436_1.0,0.0017331534272321503
FCFP6_1024_192_1.0,0.0017194781274477162
FCFP6_1024_275_1.0,0.0017192143681752992
FCFP6_1024_891_1.0,0.00171635815959865
FCFP6_1024_240_1.0,0.001694245717571322
FCFP6_1024_318_1.0,0.0016853848040244727
FCFP6_1024_715_1.0,0.001632980477793544
FCFP6_1024_589_1.0,0.0016329266245138315
FCFP6_1024_180_1.0,0.0016306443241612132
FCFP6_1024_537_1.0,0.0016291371573303134
FCFP6_1024_899_1.0,0.001605995889921942
FCFP6_1024_4_1.0,0.0016041497422804665
FCFP6_1024_132_1.0,0.0015979313040844004
FCFP6_1024_9_1.0,0.0015763008687916134
FCFP6_1024_730_1.0,0.0015643003971696394
FCFP6_1024_136_1.0,0.0015633065914789515
FCFP6_1024_458_1.0,0.0015551777874284276
FCFP6_1024_820_1.0,0.001552114558107681
FCFP6_1024_705_1.0,0.0015497879492603723
FCFP6_1024_953_1.0,0.0015477361017312175
FCFP6_1024_387_1.0,0.001538062827145319
FCFP6_1024_486_1.0,0.0015365223167153378
FCFP6_1024_323_1.0,0.0015323911898871734
FCFP6_1024_1017_1.0,0.0015306631817304376
FCFP6_1024_871_1.0,0.0015267489022469376
FCFP6_1024_426_1.0,0.0015204837165065232
FCFP6_1024_282_1.0,0.001517587046346617
FCFP6_1024_643_1.0,0.0015129305691095082
FCFP6_1024_437_1.0,0.0015058450667446805
FCFP6_1024_586_1.0,0.0015027224864301878
FCFP6_1024_111_1.0,0.0014952625300787004
FCFP6_1024_214_1.0,0.0014943582026026095
FCFP6_1024_515_1.0,0.0014820052359607997
FCFP6_1024_454_1.0,0.001481739147206952
FCFP6_1024_536_1.0,0.0014719745672415272
FCFP6_1024_984_1.0,0.001467513213461966
FCFP6_1024_581_1.0,0.001461337267173372
FCFP6_1024_455_1.0,0.0014412807081718533
FCFP6_1024_88_1.0,0.001438592257424272
FCFP6_1024_999_1.0,0.001437900692112441
FCFP6_1024_559_1.0,0.0014285792801039168
FCFP6_1024_305_1.0,0.0014260088914691887
FCFP6_1024_30_1.0,0.001414519380967538
FCFP6_1024_64_1.0,0.001406090985924773
FCFP6_1024_1014_1.0,0.001403663196246408
FCFP6_1024_62_1.0,0.0013933340554651433
FCFP6_1024_359_1.0,0.0013650437799013005
FCFP6_1024_811_1.0,0.0013612864317212004
FCFP6_1024_247_1.0,0.0013607808670985171
FCFP6_1024_786_1.0,0.0013557652382940404
FCFP6_1024_765_1.0,0.001347584564532407
FCFP6_1024_106_1.0,0.0013388333759241002
FCFP6_1024_912_1.0,0.0013291945193534905
FCFP6_1024_584_1.0,0.0013263055211455198
FCFP6_1024_901_1.0,0.0013093510167408065
FCFP6_1024_1018_1.0,0.001307330318742246
FCFP6_1024_141_1.0,0.0013017560852494644
FCFP6_1024_424_1.0,0.0012850296252132102
FCFP6_1024_739_1.0,0.0012845057613756327
FCFP6_1024_133_1.0,0.0012823219462756226
FCFP6_1024_530_1.0,0.0012741422206651492
FCFP6_1024_419_1.0,0.0012678431943734323
FCFP6_1024_852_1.0,0.0012657008057640803
FCFP6_1024_34_1.0,0.0012612619589783896
FCFP6_1024_121_1.0,0.0012571005482530544
FCFP6_1024_492_1.0,0.0012453526915534138
FCFP6_1024_347_1.0,0.0012389361838559835
FCFP6_1024_924_1.0,0.0012255616078919339
FCFP6_1024_821_1.0,0.0012088303461432802
FCFP6_1024_228_1.0,0.0012052532692977181
FCFP6_1024_778_1.0,0.0011987468941829496
FCFP6_1024_270_1.0,0.0011985352375163208
FCFP6_1024_309_1.0,0.0011839815352869378
FCFP6_1024_177_1.0,0.0011813609208597103
FCFP6_1024_67_1.0,0.0011810915671078947
FCFP6_1024_853_1.0,0.0011779681060992502
FCFP6_1024_368_1.0,0.0011632569729062476
FCFP6_1024_751_1.0,0.001157899400350227
FCFP6_1024_610_1.0,0.0011388729871888211
FCFP6_1024_225_1.0,0.0011219748318651197
FCFP6_1024_80_1.0,0.0011170661283792334
FCFP6_1024_1005_1.0,0.0011140262459324968
FCFP6_1024_249_1.0,0.0011055709998871869
FCFP6_1024_79_1.0,0.001101502523358247
FCFP6_1024_864_1.0,0.0010937175243099064
FCFP6_1024_747_1.0,0.001090373904957922
FCFP6_1024_676_1.0,0.0010865982272365874
FCFP6_1024_307_1.0,0.001083088799708503
FCFP6_1024_993_1.0,0.0010799866269190978
FCFP6_1024_522_1.0,0.001069258778130126
FCFP6_1024_319_1.0,0.001067340396149796
FCFP6_1024_1010_1.0,0.0010664018018134095
FCFP6_1024_656_1.0,0.0010635883782134047
FCFP6_1024_280_1.0,0.0010633229885677027
FCFP6_1024_257_1.0,0.0010617084045843833
FCFP6_1024_304_1.0,0.0010579117642750355
FCFP6_1024_423_1.0,0.0010564683385263078
FCFP6_1024_312_1.0,0.001055056847892003
FCFP6_1024_567_1.0,0.001046478965053213
FCFP6_1024_484_1.0,0.0010367962692850508
FCFP6_1024_615_1.0,0.0010157918908952131
FCFP6_1024_432_1.0,0.0010137343981366826
FCFP6_1024_991_1.0,0.0010095941058788675
FCFP6_1024_506_1.0,0.0009948511695063043
FCFP6_1024_383_1.0,0.0009904552779799957
FCFP6_1024_1013_1.0,0.0009856031664981215
FCFP6_1024_874_1.0,0.0009764620377531526
FCFP6_1024_553_1.0,0.0009698837186633718
FCFP6_1024_234_1.0,0.0009690015658053901
FCFP6_1024_3_1.0,0.0009677083884370663
FCFP6_1024_279_1.0,0.00096499813853668
FCFP6_1024_27_1.0,0.0009595823863919277
FCFP6_1024_539_1.0,0.0009592703932745137
FCFP6_1024_394_1.0,0.0009568644045207047
FCFP6_1024_1004_1.0,0.0009541126197708557
FCFP6_1024_613_1.0,0.0009503626699367926
FCFP6_1024_685_1.0,0.0009490449538790691
FCFP6_1024_500_1.0,0.0009465645267919044
FCFP6_1024_745_1.0,0.0009460605404529991
FCFP6_1024_672_1.0,0.000938521842385315
FCFP6_1024_430_1.0,0.0009331728121125057
FCFP6_1024_673_1.0,0.0009287748911916187
FCFP6_1024_918_1.0,0.0009222953217037064
FCFP6_1024_24_1.0,0.0009199491299660554
FCFP6_1024_324_1.0,0.0009129618241329076
FCFP6_1024_269_1.0,0.0009037740011563622
FCFP6_1024_876_1.0,0.0008965870353668224
FCFP6_1024_316_1.0,0.0008957866275548418
FCFP6_1024_245_1.0,0.000895310023218934
FCFP6_1024_198_1.0,0.0008853475562376712
FCFP6_1024_701_1.0,0.0008657246864883317
FCFP6_1024_297_1.0,0.0008646126203813821
FCFP6_1024_552_1.0,0.0008614218352554441
FCFP6_1024_411_1.0,0.000860833495075469
FCFP6_1024_181_1.0,0.000858072908063257
FCFP6_1024_172_1.0,0.0008540404405833582
FCFP6_1024_372_1.0,0.0008531174303333122
FCFP6_1024_482_1.0,0.0008517153476661691
FCFP6_1024_861_1.0,0.0008444458357193153
FCFP6_1024_947_1.0,0.0008391338712821781
FCFP6_1024_503_1.0,0.0008326814966542209
FCFP6_1024_381_1.0,0.0008290025810993318
FCFP6_1024_854_1.0,0.0008268472537692914
FCFP6_1024_982_1.0,0.0008161613133727423
FCFP6_1024_690_1.0,0.0008153095454489784
FCFP6_1024_401_1.0,0.0008023472813527419
FCFP6_1024_979_1.0,0.0008012147871366955
FCFP6_1024_555_1.0,0.0007981713903483483
FCFP6_1024_670_1.0,0.000794838140773795
FCFP6_1024_165_1.0,0.0007922601070219906
FCFP6_1024_732_1.0,0.0007842296809149627
FCFP6_1024_299_1.0,0.0007832824926800151
FCFP6_1024_239_1.0,0.0007777334832816289
FCFP6_1024_759_1.0,0.0007772978077948531
FCFP6_1024_459_1.0,0.0007660069952238374
FCFP6_1024_377_1.0,0.0007651355838638403
FCFP6_1024_169_1.0,0.0007638237430539366
FCFP6_1024_779_1.0,0.0007625698417593548
FCFP6_1024_946_1.0,0.000750711106034927
FCFP6_1024_168_1.0,0.0007483397055770133
FCFP6_1024_499_1.0,0.0007426034247819213
FCFP6_1024_116_1.0,0.0007418313406411317
FCFP6_1024_60_1.0,0.000736664376200939
FCFP6_1024_453_1.0,0.0007271684717515697
FCFP6_1024_893_1.0,0.0007237839207747626
FCFP6_1024_894_1.0,0.000720600334172896
FCFP6_1024_521_1.0,0.0007158175323457039
FCFP6_1024_86_1.0,0.0006983961592915458
FCFP6_1024_598_1.0,0.0006964814794529171
FCFP6_1024_638_1.0,0.0006910550044068275
FCFP6_1024_969_1.0,0.0006867538974990452
FCFP6_1024_935_1.0,0.0006830841320287575
FCFP6_1024_625_1.0,0.0006823987740011938
FCFP6_1024_808_1.0,0.0006819621544842301
FCFP6_1024_176_1.0,0.0006803375164421006
FCFP6_1024_374_1.0,0.0006724126175888309
FCFP6_1024_470_1.0,0.0006712549575404771
FCFP6_1024_971_1.0,0.0006621236086314227
FCFP6_1024_127_1.0,0.0006616489208211204
FCFP6_1024_794_1.0,0.0006556365978619971
FCFP6_1024_693_1.0,0.0006541238365276749
FCFP6_1024_903_1.0,0.0006496290150151382
FCFP6_1024_507_1.0,0.0006461946889589085
FCFP6_1024_36_1.0,0.000643290039357055
FCFP6_1024_129_1.0,0.0006430562467568714
FCFP6_1024_925_1.0,0.0006413172149766627
FCFP6_1024_222_1.0,0.0006295727101083193
FCFP6_1024_386_1.0,0.0006219439260571022
FCFP6_1024_26_1.0,0.0006170278033256607
FCFP6_1024_554_1.0,0.0006144246974200633
FCFP6_1024_1020_1.0,0.0006117049243708286
FCFP6_1024_895_1.0,0.0006105978790023112
FCFP6_1024_68_1.0,0.0005991605327651172
FCFP6_1024_442_1.0,0.000597497920219529
FCFP6_1024_950_1.0,0.0005908360343480887
FCFP6_1024_707_1.0,0.0005775747246042225
FCFP6_1024_590_1.0,0.0005657331399116519
FCFP6_1024_629_1.0,0.0005649487228829913
FCFP6_1024_187_1.0,0.0005643502738679176
FCFP6_1024_525_1.0,0.0005597363728750428
FCFP6_1024_1001_1.0,0.0005571032265933707
FCFP6_1024_122_1.0,0.0005560662210167418
FCFP6_1024_76_1.0,0.0005515227167035025
FCFP6_1024_835_1.0,0.0005509894697656181
FCFP6_1024_692_1.0,0.0005495445952653716
FCFP6_1024_184_1.0,0.0005413064469932048
FCFP6_1024_402_1.0,0.0005409112236849515
FCFP6_1024_624_1.0,0.0005408139096152868
FCFP6_1024_691_1.0,0.0005404083545463997
FCFP6_1024_755_1.0,0.000530927902981269
FCFP6_1024_413_1.0,0.0005268540878730495
FCFP6_1024_384_1.0,0.0005235702326335809
FCFP6_1024_882_1.0,0.0005188818395263615
FCFP6_1024_196_1.0,0.0005170128737294648
FCFP6_1024_345_1.0,0.0005161095918882277
FCFP6_1024_410_1.0,0.000514585915515
FCFP6_1024_640_1.0,0.0005059431879878106
FCFP6_1024_635_1.0,0.0004966729043294013
FCFP6_1024_288_1.0,0.000493440556506908
FCFP6_1024_576_1.0,0.0004893618592321711
FCFP6_1024_1016_1.0,0.00048650207349654315
FCFP6_1024_714_1.0,0.0004838026897711041
FCFP6_1024_477_1.0,0.00047846717532992636
FCFP6_1024_674_1.0,0.0004773030686446082
FCFP6_1024_66_1.0,0.00047557142528751304
FCFP6_1024_926_1.0,0.00047377085283562345
FCFP6_1024_980_1.0,0.00047375803246321285
FCFP6_1024_164_1.0,0.0004716457887750653
FCFP6_1024_396_1.0,0.0004704486231920286
FCFP6_1024_329_1.0,0.000468825493209193
FCFP6_1024_464_1.0,0.0004607686158970636
FCFP6_1024_406_1.0,0.00046024635379492677
FCFP6_1024_524_1.0,0.0004536633216833539
FCFP6_1024_117_1.0,0.0004513779721143161
FCFP6_1024_373_1.0,0.00045127031903364795
FCFP6_1024_700_1.0,0.00044740690844176324
FCFP6_1024_746_1.0,0.00044587874142333123
FCFP6_1024_528_1.0,0.00044554685632413146
FCFP6_1024_107_1.0,0.0004410241623838567
FCFP6_1024_102_1.0,0.0004378591391669403
FCFP6_1024_5_1.0,0.00043546760323053793
FCFP6_1024_70_1.0,0.00042855066206534003
FCFP6_1024_496_1.0,0.00042448377966300475
FCFP6_1024_649_1.0,0.00042360477466805546
FCFP6_1024_142_1.0,0.0004221183188875415
FCFP6_1024_104_1.0,0.0004165316149333181
FCFP6_1024_322_1.0,0.00041080548066700434
FCFP6_1024_641_1.0,0.0004104773657234989
FCFP6_1024_343_1.0,0.00040433577379545856
FCFP6_1024_221_1.0,0.00040055685179785604
FCFP6_1024_226_1.0,0.0003986192248737118
FCFP6_1024_313_1.0,0.0003862735392114203
FCFP6_1024_639_1.0,0.0003846643121322599
FCFP6_1024_325_1.0,0.00038331725412861067
FCFP6_1024_675_1.0,0.0003717082178458493
FCFP6_1024_457_1.0,0.00037092345195770184
FCFP6_1024_760_1.0,0.00036849111600353006
FCFP6_1024_883_1.0,0.0003677063872783137
FCFP6_1024_43_1.0,0.0003641493872499073
FCFP6_1024_510_1.0,0.0003620629021605909
FCFP6_1024_511_1.0,0.000359736351021635
FCFP6_1024_921_1.0,0.0003597129277934062
FCFP6_1024_974_1.0,0.00035957033909885216
FCFP6_1024_434_1.0,0.0003594213620865962
FCFP6_1024_682_1.0,0.0003593444062969168
FCFP6_1024_738_1.0,0.000357998336618984
FCFP6_1024_529_1.0,0.00035612932083714977
FCFP6_1024_799_1.0,0.00035355097657793115
FCFP6_1024_300_1.0,0.00035104485312275924
FCFP6_1024_928_1.0,0.00034979190164217017
FCFP6_1024_826_1.0,0.00034464469824217417
FCFP6_1024_857_1.0,0.0003446336694327518
FCFP6_1024_956_1.0,0.00033884425608244495
FCFP6_1024_963_1.0,0.00033710261486881844
FCFP6_1024_465_1.0,0.0003367165829311945
FCFP6_1024_722_1.0,0.00033410922812056304
FCFP6_1024_762_1.0,0.0003331962759325195
FCFP6_1024_109_1.0,0.00032933780658618925
FCFP6_1024_262_1.0,0.00032730612026548233
FCFP6_1024_186_1.0,0.00032699784554501686
FCFP6_1024_601_1.0,0.0003250265293911518
FCFP6_1024_677_1.0,0.0003234700347517994
FCFP6_1024_55_1.0,0.00031862766653780453
FCFP6_1024_938_1.0,0.0003128818533561407
FCFP6_1024_99_1.0,0.00030973287025344955
FCFP6_1024_978_1.0,0.0003041139891640375
FCFP6_1024_650_1.0,0.000300747247712182
FCFP6_1024_200_1.0,0.00029930544322199506
FCFP6_1024_274_1.0,0.000296444918862289
FCFP6_1024_91_1.0,0.0002962780795396527
FCFP6_1024_158_1.0,0.00028282450495605867
FCFP6_1024_268_1.0,0.00028136163802026373
FCFP6_1024_842_1.0,0.00028038625988383134
FCFP6_1024_627_1.0,0.00027922725442366546
FCFP6_1024_44_1.0,0.00027117020039196083
FCFP6_1024_37_1.0,0.0002668076683517099
FCFP6_1024_294_1.0,0.0002616686989322026
FCFP6_1024_1009_1.0,0.0002612973426623829
FCFP6_1024_744_1.0,0.00025819576370956425
FCFP6_1024_208_1.0,0.0002531338427098095
FCFP6_1024_339_1.0,0.0002470576065732122
FCFP6_1024_813_1.0,0.00024507912796622213
FCFP6_1024_57_1.0,0.00023552539403000897
FCFP6_1024_445_1.0,0.00023540386416814034
FCFP6_1024_311_1.0,0.00023517890298879897
FCFP6_1024_840_1.0,0.0002340198325685036
FCFP6_1024_509_1.0,0.0002322253402386626
FCFP6_1024_580_1.0,0.0002313600140596162
FCFP6_1024_541_1.0,0.00022987582541471292
FCFP6_1024_236_1.0,0.00022733863030516516
FCFP6_1024_11_1.0,0.0002260934041042364
FCFP6_1024_822_1.0,0.00022350302036917526
FCFP6_1024_255_1.0,0.00021917971681887242
FCFP6_1024_780_1.0,0.00021551505976250953
FCFP6_1024_51_1.0,0.0002082002606837385
FCFP6_1024_872_1.0,0.00020669139645189516
FCFP6_1024_975_1.0,0.0002044013868586088
FCFP6_1024_832_1.0,0.00020261457681566
FCFP6_1024_819_1.0,0.000201432510908873
FCFP6_1024_1012_1.0,0.00019093703921895845
FCFP6_1024_633_1.0,0.00018804651604438537
FCFP6_1024_719_1.0,0.0001877204982652373
FCFP6_1024_957_1.0,0.00018709869700059278
FCFP6_1024_59_1.0,0.00018689169301014846
FCFP6_1024_783_1.0,0.00018143600912284356
FCFP6_1024_392_1.0,0.00017746196607991107
FCFP6_1024_591_1.0,0.0001690474344409976
FCFP6_1024_241_1.0,0.00016827265385744317
FCFP6_1024_671_1.0,0.00015933696160150122
FCFP6_1024_860_1.0,0.00015824685173181454
FCFP6_1024_74_1.0,0.00015613960725768128
FCFP6_1024_574_1.0,0.00015597982927909344
FCFP6_1024_916_1.0,0.00015577371133201854
FCFP6_1024_663_1.0,0.00014609089989610518
FCFP6_1024_845_1.0,0.0001384786467786668
FCFP6_1024_296_1.0,0.0001243236100155323
FCFP6_1024_592_1.0,0.0001232968402736339
FCFP6_1024_333_1.0,0.00012087874108125011
FCFP6_1024_217_1.0,0.00011908250028681551
FCFP6_1024_898_1.0,0.00011666471579893459
FCFP6_1024_277_1.0,0.00011601283441332195
FCFP6_1024_568_1.0,0.0001111890552429533
FCFP6_1024_101_1.0,0.00010922084940856885
FCFP6_1024_644_1.0,0.00010909374684812238
FCFP6_1024_54_1.0,0.00010702157349911462
FCFP6_1024_152_1.0,9.618032045510603e-05
FCFP6_1024_841_1.0,9.13820249515102e-05
FCFP6_1024_504_1.0,9.019123408769518e-05
FCFP6_1024_878_1.0,8.875186308839911e-05
FCFP6_1024_873_1.0,8.724355723283757e-05
FCFP6_1024_272_1.0,7.722951029111557e-05
FCFP6_1024_342_1.0,7.722081813031067e-05
FCFP6_1024_191_1.0,7.078901140025127e-05
FCFP6_1024_940_1.0,6.102225204344897e-05
FCFP6_1024_131_1.0,5.1470909945403485e-05
FCFP6_1024_879_1.0,4.771530449630303e-05
