feature,importance_rf
X8_v,0.0008868167748758046
X103_1,0.0008845563560302333
X1_l,0.0008791328751070077
X5_k,0.0008790510852978725
X12_1,0.0008710111851562734
X337_1,0.0008639041802284685
X345_1,0.0008501524072815827
X377_1,0.0008303731295926957
X96_1,0.0008302204645942012
X5_ab,0.0008285782765999326
X0_at,0.0008261239420266533
X111_1,0.0008178656269945429
X5_r,0.000815853579010315
X0_s,0.0008086332466564915
X374_1,0.0007983387134169296
X348_1,0.0007945897130238112
X8_b,0.0007929245846615759
X8_n,0.0007870144260205961
X244_1,0.0007817107131011613
X5_v,0.0007784892207959084
X0_t,0.0007686205721650791
X144_1,0.000755958036695975
X0_y,0.0007412892546451288
X194_1,0.0007397627931766008
X43_1,0.0007391909095613507
X139_1,0.0007379172751411864
X150_1,0.0007284725221152285
X181_1,0.0007235763203979328
X241_1,0.0007222694639176794
X2_s,0.0007222627590072411
X285_1,0.0007207023512586797
X294_1,0.0007202197399676677
X8_r,0.0007171844152157174
X1_s,0.000715890565914222
X336_1,0.0007127607147683836
X358_1,0.000709988408544497
X342_1,0.0007057713040817173
X8_s,0.0007051316565854758
X8_g,0.0007015665352509971
X5_ad,0.0006946912418024055
X8_w,0.0006902615110095739
X113_1,0.0006884077404397577
X8_e,0.0006869817589159685
X14_1,0.0006806428375999938
X133_1,0.0006697241156629235
X301_1,0.0006694036271386577
X85_1,0.0006693965600156821
X300_1,0.0006686203616868117
X201_1,0.0006665513188135235
X283_1,0.0006554771221430672
X2_ae,0.0006474016613992169
X225_1,0.0006438316638872399
X362_1,0.0006309516673661185
X22_1,0.0006245763492238398
X2_ai,0.0006144424892914877
X2_m,0.000611202062766362
X178_1,0.0006109481365958597
X20_1,0.0006055051978764452
X8_m,0.0005896558768565999
X5_i,0.0005850492590636098
X152_1,0.0005782823422357114
X8_c,0.0005618229694979453
X5_ae,0.0005576693922244129
X368_1,0.0005477522976499691
X2_k,0.0005474230225639226
X1_o,0.0005421945316883157
X226_1,0.0005303839783109783
X5_d,0.000530354728109464
X77_1,0.0005299216951457531
X164_1,0.000525333376646073
X3_d,0.000521342294101847
X114_1,0.0005159638583085956
X251_1,0.0005051076728254701
X161_1,0.0005039561906823695
X71_1,0.000503361637693888
X8_k,0.0005003935016093747
X326_1,0.0004946750610609618
X8_i,0.0004938571215054576
X187_1,0.0004894139119612741
X147_1,0.0004888751078052621
X356_1,0.000488797806577039
X0_au,0.0004887562797319263
X215_1,0.00048748865467216246
X2_ac,0.00048633934684888454
X129_1,0.00047949042466848685
X1_b,0.0004787866952613448
X48_1,0.0004753722131027535
X134_1,0.00047359302785634285
X3_g,0.00046861102865625707
X250_1,0.00046752421049454403
X13_1,0.00046695096251599697
X61_1,0.00046488854044733857
X0_o,0.00045666817472406754
X8_p,0.00045092098437975956
X240_1,0.0004501447148223289
X202_1,0.0004500064916249214
X5_s,0.00043737358058079103
X186_1,0.0004248678792039125
X286_1,0.00041859639562372657
X109_1,0.0004182484153820315
X45_1,0.00041391703584104153
X84_1,0.00040922695373079573
X0_f,0.00040793097850190323
X2_ak,0.00040737169765416205
X8_o,0.0004038858121023254
X177_1,0.0004022066499671032
X182_1,0.0004008693891713848
X8_u,0.00038129201145411514
X256_1,0.00036849458343516864
X0_ak,0.0003677970569288904
X155_1,0.0003655887979624043
X49_1,0.0003634287813534298
X2_r,0.00036226604461735406
X349_1,0.00036189037241718045
X1_h,0.0003596882057113625
X68_1,0.0003499883515475865
X209_1,0.0003441891731605549
X0_ap,0.0003377948251736538
X247_1,0.0003349705965720462
X365_1,0.00033072765550842825
X376_1,0.00032000166067889537
X8_q,0.00031932896743745454
X5_j,0.00031850964945744954
X219_1,0.0003174005861471035
X130_1,0.0003154032954373583
X0_aj,0.0003153396820409022
X0_x,0.0003113354358364494
X8_h,0.0003029239679034015
X2_as,0.0002979947618313185
X340_1,0.00029438397669208843
X52_1,0.0002811778953811165
X0_n,0.0002776636139613801
X5_ah,0.00027273327586118415
X222_1,0.00026578599549680163
X0_w,0.0002602682109706713
X364_1,0.0002589434138424899
X1_c,0.0002558170018662187
X8_l,0.0002513189978102756
X38_1,0.0002497825823747056
X176_1,0.00024713903891149046
X5_l,0.00024337903223429924
X126_1,0.0002380597095561369
X26_1,0.00023349018756996598
X73_1,0.00023309741841835244
X69_1,0.00022986557259062454
X56_1,0.0002232336285958071
X361_1,0.00022264218798008465
X2_b,0.0002160813756340044
X0_d,0.00021599600920415505
X131_1,0.000212358833875
X3_e,0.0002013079352220115
X2_e,0.00019593923346123752
X196_1,0.00019532055281497733
X360_1,0.00019294277180021633
X343_1,0.00018983114996995695
X0_h,0.000188475308419611
X135_1,0.00018317792275913516
X0_ai,0.00018185271552853947
X1_f,0.00017695452253316363
X0_j,0.0001745476875134256
X141_1,0.0001675928782032118
X98_1,0.00016253991327163937
X8_x,0.00016210703071130683
X333_1,0.0001566686183087767
X8_y,0.00015650371777400254
X284_1,0.0001526882545564657
X383_1,0.0001498532851001113
X170_1,0.00014331642233341408
X18_1,0.0001431618337382211
X0_al,0.00014166446987377672
X146_1,0.00014093115905416395
X6_c,0.00013752588185958587
X231_1,0.0001363385506968431
X138_1,0.00012936005703982777
X8_d,0.0001285079882592024
X175_1,0.00012449877715471006
X208_1,0.00012347357319202087
X6_k,0.0001199864380255086
X143_1,0.00011971320277813906
X304_1,0.00010927981094895193
X359_1,0.0001079305202896227
X373_1,0.00010651880751116041
X23_1,0.0001050257226302691
X2_f,0.000103152021198929
X306_1,0.0001015841393192086
X140_1,9.750477454838308e-05
X367_1,9.622296003877645e-05
X0_ad,9.285816151343953e-05
X0_r,8.821454419368803e-05
X0_v,8.794801988378934e-05
X197_1,8.78415043374648e-05
X229_1,8.40477766914353e-05
X1_i,8.395838983511202e-05
X101_1,8.187326546769433e-05
X79_1,7.928224200178808e-05
X228_1,7.501794675106213e-05
X57_1,7.440333640348764e-05
X6_f,7.30869011224052e-05
X331_1,7.224086880621055e-05
X1_m,7.158628985600397e-05
X106_1,6.70232423819604e-05
X2_i,6.664627966293657e-05
X200_1,6.628064361638363e-05
X148_1,6.60166129617967e-05
X174_1,6.564555723779757e-05
X237_1,6.245253011201934e-05
X1_n,6.208545867700753e-05
X34_1,6.19001017953581e-05
X346_1,6.077166883972814e-05
X75_1,5.94661410271027e-05
X41_1,5.768711609111042e-05
X82_1,5.480376636494492e-05
X195_1,5.1210452674710114e-05
X266_1,5.0615111122018226e-05
X78_1,4.770808929299699e-05
X341_1,4.7362429904462355e-05
X0_ba,4.7080070328655426e-05
X312_1,4.626491143187762e-05
X271_1,4.202898250789113e-05
X0_e,4.081705194606545e-05
X2_aq,4.039456461204679e-05
X1_z,4.0327482705485584e-05
X344_1,4.0153375485055646e-05
X28_1,3.870331638309792e-05
X206_1,3.7947123973938626e-05
X203_1,3.459464150731003e-05
X370_1,3.409509291050174e-05
X274_1,3.202311080193896e-05
X1_e,2.999382110778375e-05
X185_1,2.901947423711011e-05
X63_1,2.7713007654637456e-05
X108_1,2.670809128019222e-05
X378_1,2.5272686334018825e-05
X165_1,2.5068128514758972e-05
X0_m,2.5006040422853288e-05
X198_1,2.4447983793393075e-05
X3_b,2.4364989141499555e-05
X173_1,2.3871964671901577e-05
X217_1,2.3026780091285205e-05
X305_1,2.2092608690659174e-05
X0_aq,2.175514144092187e-05
X6_b,2.1596930578448932e-05
X1_w,2.1380792028247514e-05
X10_1,2.1005360675142875e-05
X302_1,2.1003770118302888e-05
X2_n,2.0986519746693667e-05
X214_1,1.930471030162071e-05
X44_1,1.768282013840937e-05
X159_1,1.7602572915761685e-05
X298_1,1.7435893864883754e-05
X352_1,1.683834670888461e-05
X21_1,1.6353583195327782e-05
X16_1,1.6320039670657502e-05
X55_1,1.543160499899537e-05
X94_1,1.5052225192617298e-05
X0_aw,1.4947375013743806e-05
X272_1,1.4549263067367436e-05
X276_1,1.4426781169941454e-05
X353_1,1.257181505880194e-05
X66_1,1.1632733534744547e-05
X172_1,1.1487632207794206e-05
X371_1,1.1318870545343797e-05
X211_1,1.1231016952584755e-05
X216_1,1.1162221616037508e-05
X325_1,1.0911987462596506e-05
X291_1,1.0790996964559483e-05
X0_ax,1.0486737009384571e-05
X2_ap,9.339912697584519e-06
X0_l,8.788664137667312e-06
X32_1,8.258713203183787e-06
X0_k,8.07317069993463e-06
X1_t,7.98554740083736e-06
X212_1,7.95006612175993e-06
X282_1,7.524722076696147e-06
X323_1,7.47805362669623e-06
X17_1,7.205723149762389e-06
X380_1,6.9686068766986985e-06
X2_ay,6.776829825083425e-06
X310_1,6.647798032227079e-06
X1_u,6.431194785659133e-06
X242_1,6.249209327379221e-06
X309_1,6.160505646807323e-06
X5_o,6.148678722681463e-06
X183_1,6.01010840156707e-06
X379_1,5.962426518390793e-06
X2_ao,5.809285350914976e-06
X53_1,5.6086006915806615e-06
X2_t,5.439071861704857e-06
X292_1,5.291880163934671e-06
X249_1,5.145374040434703e-06
X0_b,5.02284940729838e-06
X90_1,4.970672317730846e-06
X335_1,4.906016485894368e-06
X36_1,4.900658787166993e-06
X1_y,4.584906903412976e-06
X2_d,4.569801773069234e-06
X255_1,4.027123819648574e-06
X0_i,3.788249535349247e-06
X97_1,3.330707492922144e-06
X239_1,3.297610192683847e-06
X99_1,3.230433942644891e-06
X162_1,3.1064428442990386e-06
X357_1,2.98951230892982e-06
X382_1,2.878626552092321e-06
X299_1,2.517588676102051e-06
X243_1,2.4484210142879124e-06
X166_1,2.360128269070069e-06
X230_1,2.2190072939138985e-06
X88_1,2.075935115812981e-06
X258_1,2.0450140654196002e-06
X169_1,1.962413283547361e-06
X2_y,1.7263586058150987e-06
X102_1,9.77174108925261e-07
X253_1,4.993924976736106e-07
X2_g,3.94078623274397e-07
X30_1,2.47002917015706e-07
X2_ag,2.21737345522361e-07
X281_1,1.9282180103560013e-07
X385_1,1.5694782068813146e-07
X317_1,1.341379544445739e-07
X91_1,1.215189236702948e-08
X122_1,9.455045902115092e-09
X4_c,0.0
X2_aw,0.0
X2_c,0.0
X2_h,0.0
X2_j,0.0
X2_l,0.0
X2_o,0.0
X2_p,0.0
X2_q,0.0
X2_x,0.0
X2_z,0.0
X4_b,0.0
X257_1,0.0
X2_av,0.0
X339_1,0.0
X338_1,0.0
X5_f,0.0
X5_g,0.0
X5_h,0.0
X5_u,0.0
X5_x,0.0
X332_1,0.0
X5_y,0.0
X6_e,0.0
X15_1,0.0
X24_1,0.0
X4_d,0.0
X2_au,0.0
X39_1,0.0
X2_at,0.0
X384_1,0.0
X0_ac,0.0
X0_am,0.0
X0_ao,0.0
X0_as,0.0
X0_bc,0.0
X0_c,0.0
X0_g,0.0
X0_q,0.0
X0_u,0.0
X1_ab,0.0
X372_1,0.0
X1_d,0.0
X1_g,0.0
X369_1,0.0
X1_j,0.0
X1_k,0.0
X366_1,0.0
X1_p,0.0
X1_q,0.0
X2_aa,0.0
X2_af,0.0
X2_ah,0.0
X2_al,0.0
X2_am,0.0
X2_an,0.0
X2_ar,0.0
X33_1,0.0
X42_1,0.0
X40_1,0.0
X125_1,0.0
X153_1,0.0
X160_1,0.0
X167_1,0.0
X184_1,0.0
X190_1,0.0
X280_1,0.0
X192_1,0.0
X278_1,0.0
X277_1,0.0
X199_1,0.0
X204_1,0.0
X205_1,0.0
X207_1,0.0
X210_1,0.0
X213_1,0.0
X270_1,0.0
X269_1,0.0
X227_1,0.0
X236_1,0.0
X245_1,0.0
X248_1,0.0
X252_1,0.0
X262_1,0.0
X254_1,0.0
X260_1,0.0
X145_1,0.0
X288_1,0.0
X259_1,0.0
X124_1,0.0
X59_1,0.0
X60_1,0.0
X320_1,0.0
X319_1,0.0
X318_1,0.0
X62_1,0.0
X65_1,0.0
X67_1,0.0
X74_1,0.0
X83_1,0.0
X86_1,0.0
X87_1,0.0
X89_1,0.0
X308_1,0.0
X307_1,0.0
X92_1,0.0
X95_1,0.0
X0_ab,0.0
X104_1,0.0
X105_1,0.0
X110_1,0.0
X112_1,0.0
X296_1,0.0
X295_1,0.0
X123_1,0.0
X0_aa,0.0
