feature,importance_rf
f361,0.0033654155160200605
f162,0.0033621106173165423
f386,0.0032650152542088775
f582,0.0032614297490104627
f487,0.0032376193539834608
f359,0.0031685415982649723
f212,0.003145916887651199
f327,0.0030636847763490876
f454,0.0030598319521307257
f177,0.0030489881821280347
f520,0.0029784548387960063
f360,0.0029106328204173315
f181,0.002839677448562674
f328,0.0028370634903222684
f363,0.0027540829497376736
f453,0.002703939000685844
f266,0.002703108687919336
f171,0.002699692682261166
f11,0.002641521185561338
f215,0.002622701236085254
f201,0.002587084921097585
f549,0.0025170949592106307
f455,0.0025110098990320097
f4,0.0025081596913170655
f13,0.002493948047961057
f448,0.0024809219398967313
f107,0.0024787116616879646
f202,0.002322760878402828
f109,0.0023222471766490217
f108,0.0023154364212589354
f12,0.002312936200814342
f490,0.0022876017639787724
f68,0.0022770164793318817
f463,0.0022698362854230787
f457,0.002123079875774465
f260,0.0020994169974477375
f558,0.0020949915939469065
f392,0.002092402859550494
f200,0.002077527549003094
f46,0.002076901884853406
f3,0.002073331503925045
f141,0.00204705226731746
f391,0.002044885616911545
f388,0.0020010486406056246
f542,0.0019724537793287403
f203,0.0019518780550916192
f325,0.001919671390050548
f70,0.0019026156362499033
f301,0.0018695658361972426
f130,0.0018407779323573012
f357,0.001808095514767994
f474,0.0017987021200350608
f176,0.0017854208624455059
f206,0.0017654384743160082
f182,0.0017539863243952233
f335,0.0017233403754629917
f541,0.0017062006727464373
f456,0.0016921681943501607
f227,0.0016894427505808605
f524,0.0016888480554087795
f517,0.0016344682243498185
f179,0.0016319219827768572
f188,0.001618762549864722
f488,0.0016174307119610114
f105,0.001597125141377474
f477,0.0015796326941510256
f299,0.0015438829151982582
f526,0.00154201309161956
f385,0.00152057648299289
f183,0.0014985084691987575
f540,0.0014948074635420456
f189,0.0014861665583555464
f101,0.0014744965138463488
f393,0.001473344586450884
f47,0.0014509116204581287
f377,0.0014165755665445554
f539,0.001383017756842885
f133,0.0013286390667258592
f178,0.0013226134863355105
f518,0.0013132702596135165
f476,0.0012856131678045735
f428,0.0012837259500354536
f102,0.0012712464036450078
f387,0.0012668252206773554
f334,0.0012600062518479127
f491,0.0012137386430131191
f535,0.0012134953003027065
f537,0.001162525883028584
f511,0.00113481157058522
f523,0.0011159657783384636
f415,0.0011013669558156808
f149,0.0010974247531079177
f17,0.0010834156036513734
f552,0.001079468210834663
f536,0.001070253342931733
f546,0.0010692624928066747
f554,0.001062351549931937
f538,0.0010466158369260138
f144,0.001029650287707245
f553,0.001026016220051353
f300,0.0009927523624768976
f104,0.0009801525203262029
f76,0.0009716422921007149
f358,0.0009620322599101306
f165,0.0009526193167319752
f410,0.0009388078580135627
f550,0.0009346663047093661
f426,0.0009306422370344665
f324,0.0009301411248763308
f472,0.0009252322803489417
f527,0.0009199643218437921
f429,0.0009184800157801318
f555,0.0009052388773809531
f161,0.0009039345310276169
f378,0.0008838330997022222
f372,0.0008728005855074912
f430,0.0008721200145818034
f79,0.0008672028108304549
f545,0.0008597798711242037
f78,0.0008552382908989355
f110,0.0008468443703438641
f19,0.0008277594395096681
f235,0.000816973990591349
f521,0.0008037737117426036
f131,0.0008011009798945991
f464,0.0007958021671677826
f132,0.0007847621382866644
f18,0.0007718764898524067
f199,0.0007704845828952913
f482,0.0007682134646304515
f49,0.000765169221792678
f434,0.0007650367195301672
f486,0.0007541448459968585
f512,0.00075381654785955
f296,0.0007536010280565512
f492,0.0007472749719523161
f432,0.0007412959145492218
f42,0.0007284769625030823
f551,0.0007255569154040329
f45,0.0007237528959861769
f384,0.0007227588807502922
f136,0.0007145815901159449
f383,0.000700869030177975
f420,0.0006989394928267254
f399,0.0006922767364674438
f99,0.0006818026275700499
f147,0.0006648274166971923
f69,0.0006642424683201548
f509,0.000662555493057343
f594,0.0006567499114179594
f48,0.0006489191406480375
f80,0.0006269274665528793
f75,0.000626167896754943
f495,0.0006237908839993406
f534,0.0006185822365412251
f116,0.0006144350026927888
f336,0.0006070663204848737
f67,0.0006013274293250905
f352,0.0005948031357857238
f267,0.0005919211631711022
f355,0.0005826534057573316
f129,0.0005792049019119679
f437,0.0005791732448843397
f77,0.0005772596441619578
f240,0.0005769514535473922
f471,0.0005735209621077882
f242,0.0005718823895474027
f596,0.0005698822248658142
f157,0.000567631856884462
f184,0.0005637903561891015
f241,0.0005610444053562169
f356,0.0005599449232309566
f187,0.0005571041555575551
f145,0.000555859770313777
f365,0.0005518863369792435
f569,0.0005447968272355143
f422,0.0005397611354080582
f575,0.0005353223558948174
f353,0.0005335483649261467
f208,0.0005290889937841167
f243,0.000528781988240848
f528,0.0005249955708343124
f272,0.00052497860113508
f465,0.000522145975293943
f508,0.0005199224945262985
f321,0.0005193933767655721
f543,0.000518136783870875
f379,0.0005178538758450836
f510,0.0005070491623898187
f8,0.0005050696442348777
f425,0.0005047183459444007
f111,0.0004959224233960663
f447,0.0004929894852300918
f216,0.000490482700905757
f483,0.0004903355356301249
f198,0.00048584272686589625
f473,0.00048545466115023457
f344,0.0004853702673487556
f271,0.00048488865267117985
f400,0.0004745902261171084
f103,0.00047043965762140906
f591,0.0004689592874624618
f207,0.000461860155797985
f323,0.0004617034916485018
f36,0.0004585803201776674
f567,0.00045807470549272055
f597,0.00044661230738593364
f6,0.0004417250876072696
f71,0.00044012142526797624
f146,0.0004368000670585936
f522,0.0004343832966219727
f333,0.0004290306033954823
f209,0.0004260396215403268
f337,0.00042489186868122796
f292,0.00041883580071704676
f211,0.00040845083981784567
f150,0.0004060870477419801
f185,0.00040520304500119404
f72,0.00040477823576898366
f547,0.00040445939642571406
f20,0.00040080034782914877
f43,0.00040019932401304833
f592,0.00038934341672591897
f501,0.0003860008046762742
f466,0.000383887812735276
f294,0.0003815822586433591
f595,0.00037175920361961747
f502,0.0003704730786253105
f598,0.00036586495756161505
f478,0.00036548918504189775
f228,0.000365016845972464
f504,0.00036162507164086763
f507,0.00036139236939764814
f5,0.00036138058715796706
f373,0.0003610333914438718
f533,0.0003583108340219769
f7,0.00035396236726192534
f368,0.00035252051688039856
f117,0.00035060479687264515
f236,0.00034996040573428587
f485,0.00034938544963482575
f479,0.00034904908532610375
f499,0.0003486432350800528
f38,0.0003438103193100902
f506,0.00034221515654871327
f572,0.00034218408412879637
f345,0.0003406860757616515
f37,0.00033998088007642616
f570,0.00033911739199584003
f41,0.0003387707170944101
f348,0.00033692047877589663
f295,0.0003327306551851274
f574,0.0003309053423485011
f566,0.0003302232610609127
f35,0.000329809929092492
f221,0.0003297072567306963
f449,0.00032806112159979327
f349,0.00032448478629967044
f450,0.00032426288581663366
f571,0.0003230510709353643
f155,0.0003216948300511345
f496,0.00031956817656070274
f322,0.00031795679742199165
f583,0.0003176770256052316
f238,0.0003148044318025557
f81,0.0003131032029184289
f74,0.00031221778736081906
f148,0.0003117139648729611
f210,0.00030993222394200645
f186,0.00030860034437698035
f112,0.0003072208249849242
f217,0.0003068809411762736
f220,0.00030511889060134625
f568,0.00030449696588423497
f467,0.0003029495176579357
f503,0.00030122794002447584
f73,0.0003004638077311109
f303,0.00030020573364781633
f2,0.0002982894718562515
f497,0.0002977879565962093
f219,0.00029286492980515956
f576,0.00029246444703608435
f151,0.0002916327308796719
f529,0.0002891100654467467
f293,0.00028759052275183076
f468,0.0002850959843215266
f308,0.0002840804622067101
f310,0.0002815242091520454
f302,0.0002800504782298324
f152,0.0002796489985362379
f21,0.0002778075433384068
f421,0.0002761433859025284
f237,0.0002759277164275529
f119,0.00027581804717273235
f451,0.0002756836159576663
f500,0.00027561166922872543
f51,0.00027331292433026554
f588,0.00026874783283876476
f304,0.000268709400959786
f264,0.0002679414889098595
f338,0.000264825082115283
f225,0.0002622883169143454
f559,0.00025849087628197857
f40,0.0002561186383633501
f83,0.00025496698735561575
f309,0.0002542351429153225
f254,0.00025296271305662624
f469,0.00025266697410436317
f431,0.00024966209803642023
f505,0.00024885768872593734
f50,0.0002476014337484658
f444,0.00024635787412280295
f268,0.00024577714224553043
f253,0.0002457442908746117
f371,0.00024481037887881844
f153,0.00024341158937626016
f190,0.00024301367056558482
f589,0.00024178844859468491
f382,0.00023927153892757452
f613,0.00023723915523721575
f118,0.00023447973655491925
f163,0.00022982430091679582
f423,0.0002297410016483321
f232,0.0002276780592842532
f230,0.00022734461403789509
f164,0.00022656894630905132
f66,0.00022396341210492759
f380,0.00022350364691832027
f156,0.00022092320220616117
f446,0.00022018405850966194
f218,0.0002184720677720831
f435,0.00021811038674613835
f239,0.00021688464764341799
f599,0.00021661744177640214
f305,0.00021583650531665005
f22,0.00021535944968300685
f593,0.00021412273268176793
f445,0.00021318515464991515
f438,0.00021208970852810695
f408,0.00021125615228747205
f311,0.00021117462601766192
f197,0.0002111541749356493
f484,0.00021074866955576345
f612,0.00020971690993921763
f608,0.0002094811575835525
f340,0.00020843726956630736
f269,0.0002076559632818946
f343,0.00020536932267051198
f286,0.00020282070147653619
f544,0.00020191969553646377
f560,0.00019757696340216044
f114,0.00019719866476213324
f424,0.00019699388138631123
f44,0.0001962315930421609
f406,0.00019581692915015164
f590,0.00019431240400162957
f350,0.0001938776382329302
f561,0.00019272196562636454
f28,0.00019215126622949754
f565,0.00019158358639624403
f113,0.00019099616319037002
f442,0.00018846320179120583
f263,0.0001875267149699161
f30,0.00018663259140464758
f401,0.0001862767616690687
f366,0.00018528413038324036
f115,0.00018411919596707514
f573,0.0001840305987177807
f53,0.00018353055816553568
f82,0.00018340882097775738
f258,0.00018311363698452073
f39,0.00018289174876934158
f291,0.00018246765042157563
f285,0.00017946496583405423
f530,0.0001780675828837101
f34,0.00017665962787886673
f407,0.00017615295904280053
f601,0.00017604111387672296
f587,0.000175897224068184
f250,0.00017495040493700493
f52,0.00017465493473000507
f402,0.00017429591080275915
f498,0.0001723319909330716
f470,0.0001715161210140392
f29,0.0001714252074469254
f195,0.00017091740911101932
f229,0.00017043510373316258
f120,0.00016958596204733875
f370,0.0001683838035400589
f191,0.00016832463020179556
f231,0.00016643804617660175
f532,0.0001654009362826462
f439,0.0001653436063989517
f1,0.00016216932012322365
f404,0.0001614985060797179
f84,0.0001610914749880297
f154,0.00016101522614513845
f602,0.00016055388296496546
f275,0.00015994281408314402
f290,0.00015801880759350756
f615,0.00015745545096064548
f223,0.0001573979932842597
f194,0.0001570702770967697
f245,0.00015702604508271233
f98,0.0001568908119853803
f376,0.000156884424757281
f381,0.00015658099304990722
f346,0.00015517308968363155
f306,0.0001548923635797971
f614,0.000153801052717767
f307,0.00015374485331831118
f85,0.00015305290223976062
f367,0.00015297321914972716
f63,0.00015246781134202938
f97,0.00015168790962020805
f273,0.00014992526603560644
f244,0.00014949685096242156
f405,0.00014904686993748694
f54,0.00014715819751401956
f339,0.00014560340578619884
f158,0.00014490899527735252
f252,0.00014411238988812247
f443,0.00014405407281828942
f270,0.00014325928328753958
f441,0.0001422434787971225
f403,0.0001417923797532941
f262,0.0001414693572104147
f603,0.0001363884443849184
f33,0.00013544582142642302
f347,0.00013491168082590678
f25,0.00013244570568417743
f562,0.0001315763608963556
f193,0.00013119820528965996
f24,0.00013020712843118647
f586,0.00013010940779859185
f607,0.0001275183522865366
f289,0.00012716261262380143
f276,0.00012534543452865323
f62,0.00012452451914252445
f452,0.00012298257775715716
f246,0.00012270738711138494
f314,0.0001208033840587393
f261,0.00011980284783395406
f222,0.0001196494611912204
f55,0.00011879033095051338
f284,0.0001186894967722536
f226,0.00011852325574982642
f196,0.00011799153280279334
f127,0.00011670025468571877
f128,0.00011512299918705102
f277,0.00011415255087403947
f278,0.00011242038387032723
f564,0.00011173455958848115
f23,0.00011114244823881719
f26,0.00010870115301097691
f32,0.00010664561603587523
f121,0.00010646614592628983
f611,0.00010613559726954838
f61,0.00010598582865077259
f341,0.00010453924800410695
f65,0.00010370210539261716
f60,0.00010368158125379646
f255,0.00010357818596673222
f610,0.00010345674727758944
f354,0.00010195909624383687
f280,0.00010161644929261103
f316,0.00010154233537218256
f125,9.974505494357492e-05
f604,9.890300925426593e-05
f609,9.79249732269098e-05
f58,9.768630648926337e-05
f274,9.633190284104655e-05
f31,9.485717215672027e-05
f192,9.481465129049695e-05
f247,9.412364344808817e-05
f605,9.397456087075605e-05
f64,9.374397874818553e-05
f249,9.32468330537581e-05
f374,9.244613451007229e-05
f96,9.219453421433609e-05
f318,9.094217704259697e-05
f94,9.036602490634138e-05
f319,9.013707706565878e-05
f313,8.942740485138989e-05
f93,8.906866237857825e-05
f89,8.882348183142655e-05
f287,8.869494417982543e-05
f606,8.716839412986864e-05
f224,8.64066251006964e-05
f159,8.568764800903256e-05
f440,8.500264589174806e-05
f251,8.380968642263313e-05
f342,8.31889991749718e-05
f123,8.167510932774047e-05
f616,8.079284877120651e-05
f409,8.01142993219905e-05
f600,7.986220955632957e-05
f351,7.914766794704105e-05
f283,7.736403891515273e-05
f90,7.731569952922713e-05
f369,7.622109237097213e-05
f248,7.520234581182806e-05
f375,7.472814773055065e-05
f86,7.342908143093588e-05
f87,7.155995062222923e-05
f95,7.058221285279272e-05
f27,6.999620160238104e-05
f124,6.886594493542765e-05
f59,6.786344108773881e-05
f92,6.231400863400077e-05
f281,6.095067000724647e-05
f257,6.0653426254365616e-05
f315,6.0630450689923045e-05
f256,5.942208877561197e-05
f312,5.855962057056658e-05
f531,5.8476413913960805e-05
f57,5.8269096971001955e-05
f617,5.2745072570860166e-05
f563,5.1548901982912034e-05
f320,5.113575703554053e-05
f91,5.089518226056552e-05
f56,5.0694084398857606e-05
f88,5.052649665163654e-05
f317,5.020497375264273e-05
f126,4.8855610552961717e-05
f288,4.7367887690708445e-05
f282,4.569406737918601e-05
f160,4.2117793006840665e-05
f122,3.6259969234380844e-05
f279,3.115459298119275e-05
